ledger_id,source_tree,relative_path,absolute_path,package,class_name,file_size,line_count,sha256,top_level_package,coarse_category,status,data_domains,ble_touch,storage_touch,ui_touch,generated_or_binding,third_party_or_library,imports_relevant,methods_count,constants_or_command_ids,term_hits,calls_relevant,called_by_relevant,general_function,evidence_notes,needs_deep_read,deep_read_priority,deep_read_by,review_status
J00001,decompiled,_COROUTINE/_BOUNDARY.java,D:\feedback\qring\decompiled\sources\_COROUTINE\_BOUNDARY.java,_COROUTINE,_BOUNDARY,390,9,b8ca1a1519e13114dbbbdac1c49f683f6378eb8dadaa8a767d4510bd2c738964,_COROUTINE,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,0,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00002,decompiled,_COROUTINE/_CREATION.java,D:\feedback\qring\decompiled\sources\_COROUTINE\_CREATION.java,_COROUTINE,_CREATION,390,9,fa63e79c7059f5f6aaf5e36c73e8954df0aed8aa89c8f6299f331c182ef9e56b,_COROUTINE,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,0,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00003,decompiled,_COROUTINE/CoroutineDebuggingKt.java,D:\feedback\qring\decompiled\sources\_COROUTINE\CoroutineDebuggingKt.java,_COROUTINE,CoroutineDebuggingKt,1625,24,689e404499a08468a400fbbfdb3f52df44f50115888478dd4b7682e46a586080,_COROUTINE,third_party_library,classified_excluded_third_party,bigdata|sleep|third_party,true,false,false,false,true,,2,62,62:1,,,,Known third-party/library package; only generic/domain-string hits.,false,,,unreviewed
J00004,decompiled,com/baidu/location/indoor/mapversion/b/c.java,D:\feedback\qring\decompiled\sources\com\baidu\location\indoor\mapversion\b\c.java,com.baidu.location.indoor.mapversion.b,c,1425,67,3bbf3b65c85a369251b68547d82e389c4e832a4ad54a7849dabadf36a1b79b0c,com.baidu,third_party_library,classified_excluded_third_party,sync_scheduler|third_party,false,false,false,false,true,,8,,sync:3,,,,Known third-party/library package; only generic/domain-string hits.,false,,,unreviewed
J00005,decompiled,com/baidu/location/indoor/mapversion/b/d.java,D:\feedback\qring\decompiled\sources\com\baidu\location\indoor\mapversion\b\d.java,com.baidu.location.indoor.mapversion.b,d,1792,44,cf9399869fa838167632228b62daef535603edd20a17aae778a193227d5f3f01,com.baidu,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,5,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00006,decompiled,com/baidu/location/indoor/mapversion/IndoorJni.java,D:\feedback\qring\decompiled\sources\com\baidu\location\indoor\mapversion\IndoorJni.java,com.baidu.location.indoor.mapversion,IndoorJni,2309,68,d84b0045500f6638f13134952478cbee475d3ab0d78fe5e8ead97dd6d6ec183c,com.baidu,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,0,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00007,decompiled,com/baidu/location/indoor/t.java,D:\feedback\qring\decompiled\sources\com\baidu\location\indoor\t.java,com.baidu.location.indoor,t,1220,47,cbe0cb87001615c4060bf7da6e782d7dafc0d6cb7723ae33f05ade87f30a2561,com.baidu,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,7,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00008,decompiled,com/baidu/location/indoor/u.java,D:\feedback\qring\decompiled\sources\com\baidu\location\indoor\u.java,com.baidu.location.indoor,u,761,21,c9aa09877a8c5bb213142bdfb3c371b7d448f5cd9c83a96cdb7f0c4d5f52dc55,com.baidu,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,1,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00009,decompiled,com/baidu/location/indoor/x.java,D:\feedback\qring\decompiled\sources\com\baidu\location\indoor\x.java,com.baidu.location.indoor,x,1300,54,a6a573ba7e52ba1c8bc25d23b1b0f2d2da3bda3e4a1accc2ffd317fe31f940a1,com.baidu,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,8,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00010,decompiled,com/baidu/location/Jni.java,D:\feedback\qring\decompiled\sources\com\baidu\location\Jni.java,com.baidu.location,Jni,6144,224,4dff076104dcb7128d86f825cdf9e10b1900cfcab0428caa467e39be2289fcbd,com.baidu,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,27,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00011,decompiled,com/baidu/location/LLSInterface.java,D:\feedback\qring\decompiled\sources\com\baidu\location\LLSInterface.java,com.baidu.location,LLSInterface,440,23,4d22cbe78becf218001b5609d3f7c99112ad442152f9aede7d11485374841b8f,com.baidu,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,0,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00012,decompiled,com/baidu/location/LocationConst.java,D:\feedback\qring\decompiled\sources\com\baidu\location\LocationConst.java,com.baidu.location,LocationConst,5688,105,5ae3ccbd9f8cf1b0cea7ca83542d90cf29fb9ababd15110bc7746fb4a9538960,com.baidu,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,0,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00013,decompiled,com/baidu/location/pb/BuildConfig.java,D:\feedback\qring\decompiled\sources\com\baidu\location\pb\BuildConfig.java,com.baidu.location.pb,BuildConfig,280,9,edeca14026660cfc0557d8e37e69684e5d2041c56f8b9b3ab93323fee9f3e5ac,com.baidu,generated_binding,classified_excluded_generated_binding,generated_binding,false,false,false,true,false,,0,,,,,,Generated binding/resource file.,false,,,unreviewed
J00014,decompiled,com/baidu/location/pb/MapLocBhps.java,D:\feedback\qring\decompiled\sources\com\baidu\location\pb\MapLocBhps.java,com.baidu.location.pb,MapLocBhps,261,12,41481a27dc504d99a8383ef320840cd54bc4067df69ef3e5269ad49114376eb2,com.baidu,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,1,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00015,decompiled,com/baidu/location/pb/MapLocOfflineHttpPost.java,D:\feedback\qring\decompiled\sources\com\baidu\location\pb\MapLocOfflineHttpPost.java,com.baidu.location.pb,MapLocOfflineHttpPost,898,26,301604c2ac178e3ec4760564018a01bd660420f1c576df858ac1a04ec2261d3f,com.baidu,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,1,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00016,decompiled,com/batoulapps/adhan2/Coordinates.java,D:\feedback\qring\decompiled\sources\com\batoulapps\adhan2\Coordinates.java,com.batoulapps.adhan2,Coordinates,1781,36,6bb2722841f85a0cd0418669994818f566e5988f8fb99e3b245e811cdfb2e534,com.batoulapps,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,5,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00017,decompiled,com/batoulapps/adhan2/internal/DoubleExtensionsKt.java,D:\feedback\qring\decompiled\sources\com\batoulapps\adhan2\internal\DoubleExtensionsKt.java,com.batoulapps.adhan2.internal,DoubleExtensionsKt,624,16,808e1ab79e91155ae11cc6d65f392674d793128e16376ef7e40eb1120a945c10,com.batoulapps,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,2,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00018,decompiled,com/blankj/utilcode/BuildConfig.java,D:\feedback\qring\decompiled\sources\com\blankj\utilcode\BuildConfig.java,com.blankj.utilcode,BuildConfig,97,6,663c1bf0988606494fe03984be3fb8b35bb2ccd5cfa2a82d1bcbca16b5f17212,com.blankj,generated_binding,classified_excluded_generated_binding,generated_binding,false,false,false,true,false,,0,,,,,,Generated binding/resource file.,false,,,unreviewed
J00019,decompiled,com/blankj/utilcode/constant/CacheConstants.java,D:\feedback\qring\decompiled\sources\com\blankj\utilcode\constant\CacheConstants.java,com.blankj.utilcode.constant,CacheConstants,107,6,d451d215bd49ed55f3a509277e9c0418fc8c8b30c79a165a899fee94807f6905,com.blankj,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,0,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00020,decompiled,com/blankj/utilcode/constant/MemoryConstants.java,D:\feedback\qring\decompiled\sources\com\blankj\utilcode\constant\MemoryConstants.java,com.blankj.utilcode.constant,MemoryConstants,270,13,614d1f24f520ede8b6951651f6da01dbf48db4a079d2d1c5412e4143c108444d,com.blankj,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,0,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00021,decompiled,com/blankj/utilcode/constant/PermissionConstants.java,D:\feedback\qring\decompiled\sources\com\blankj\utilcode\constant\PermissionConstants.java,com.blankj.utilcode.constant,PermissionConstants,7354,188,af78a8a1ea567002b599d6b32d69c357f7db4039f33d9a9b3d23b836be4fa082,com.blankj,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,2,0x007d|60,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00022,decompiled,com/blankj/utilcode/constant/RegexConstants.java,D:\feedback\qring\decompiled\sources\com\blankj\utilcode\constant\RegexConstants.java,com.blankj.utilcode.constant,RegexConstants,109,6,4f274b67594de67556d4938d18c06c755f904322927237359f69da9929fb72e8,com.blankj,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,0,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00023,decompiled,com/blankj/utilcode/constant/TimeConstants.java,D:\feedback\qring\decompiled\sources\com\blankj\utilcode\constant\TimeConstants.java,com.blankj.utilcode.constant,TimeConstants,268,13,95ff273d9e9be64bcc73f1bfcb86334fc8cd204782ad5b8b4d3c158a624ab38e,com.blankj,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,0,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00024,decompiled,com/blankj/utilcode/R.java,D:\feedback\qring\decompiled\sources\com\blankj\utilcode\R.java,com.blankj.utilcode,R,983,47,8f97d419e87cd59ce848776dc2d853068240274a1a748f9b88a46fb37f8d91a4,com.blankj,generated_binding,classified_excluded_generated_binding,generated_binding,false,false,false,true,false,,6,0x7f080301|0x7f090968|0x7f090969|0x7f09096a|0x7f09096b|0x7f0c0274|0x7f120000|0x7f140008,,,,,Generated binding/resource file.,false,,,unreviewed
J00025,decompiled,com/blankj/utilcode/util/ApiUtils.java,D:\feedback\qring\decompiled\sources\com\blankj\utilcode\util\ApiUtils.java,com.blankj.utilcode.util,ApiUtils,3197,110,119f83bd40fc95260f525b31a22f437f604545956da6a1c115a478f5a896dc7e,com.blankj,third_party_library,classified_excluded_third_party,sync_scheduler|third_party,false,false,false,false,true,,17,,sync:1,,,,Known third-party/library package; only generic/domain-string hits.,false,,,unreviewed
J00026,decompiled,com/blankj/utilcode/util/ArrayUtils.java,D:\feedback\qring\decompiled\sources\com\blankj\utilcode\util\ArrayUtils.java,com.blankj.utilcode.util,ArrayUtils,64171,2093,a4fa8fbd2df4a53866ff2a8f3be99dc3d46598983e755505b73fbd39c5566314,com.blankj,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,490,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00027,decompiled,com/blankj/utilcode/util/CloseUtils.java,D:\feedback\qring\decompiled\sources\com\blankj\utilcode\util\CloseUtils.java,com.blankj.utilcode.util,CloseUtils,1052,41,7133752daf1ea0a040582f075d4402919088011779e4c099a237bb0cda06a7ef,com.blankj,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,9,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00028,decompiled,com/blankj/utilcode/util/CollectionUtils.java,D:\feedback\qring\decompiled\sources\com\blankj\utilcode\util\CollectionUtils.java,com.blankj.utilcode.util,CollectionUtils,20634,639,f32baf418ef01125945df0a61973f74f4514bdd86dae20d9ed7401acd32cbb75,com.blankj,third_party_library,classified_excluded_third_party,sync_scheduler|third_party,false,false,false,false,true,,166,,sync:1|Sync:1,,,,Known third-party/library package; only generic/domain-string hits.,false,,,unreviewed
J00029,decompiled,com/blankj/utilcode/util/DebouncingUtils.java,D:\feedback\qring\decompiled\sources\com\blankj\utilcode\util\DebouncingUtils.java,com.blankj.utilcode.util,DebouncingUtils,2413,67,0ae270d827f22a7470a939c2df88ee53178318477459bb35412d1ef5490ea656,com.blankj,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,14,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00030,decompiled,com/blankj/utilcode/util/EncodeUtils.java,D:\feedback\qring\decompiled\sources\com\blankj\utilcode\util\EncodeUtils.java,com.blankj.utilcode.util,EncodeUtils,3797,122,100ce999a0b6b1a36004bfc7b0447772a5a49bb17eccfa208d77c2279e52a62d,com.blankj,third_party_library,classified_excluded_third_party,bigdata|sleep|third_party,true,false,false,false,true,,27,39,39:1,,,,Known third-party/library package; only generic/domain-string hits.,false,,,unreviewed
J00031,decompiled,com/blankj/utilcode/util/JsonUtils.java,D:\feedback\qring\decompiled\sources\com\blankj\utilcode\util\JsonUtils.java,com.blankj.utilcode.util,JsonUtils,6155,172,7f361c819177ac85bb95daf2637cd39ff24915f1adbce129b2b4d2fa63d68977,com.blankj,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,40,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00032,decompiled,com/blankj/utilcode/util/MapUtils.java,D:\feedback\qring\decompiled\sources\com\blankj\utilcode\util\MapUtils.java,com.blankj.utilcode.util,MapUtils,4810,143,efdf7ef396edfbaba34316632dfd4016d5e41eba903ceb42efe65bf5dc20f627,com.blankj,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,31,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00033,decompiled,com/blankj/utilcode/util/NumberUtils.java,D:\feedback\qring\decompiled\sources\com\blankj\utilcode\util\NumberUtils.java,com.blankj.utilcode.util,NumberUtils,2627,83,8e29977bd816303db5350e1eca8a47e1882c73bb5203dc2f41cf339fa97cc27d,com.blankj,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,16,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00034,decompiled,com/blankj/utilcode/util/ReflectUtils.java,D:\feedback\qring\decompiled\sources\com\blankj\utilcode\util\ReflectUtils.java,com.blankj.utilcode.util,ReflectUtils,13910,391,0873d7cd903215445d4956d4b56a45c675e25c08c718d16b9c24db618eb5d5ce,com.blankj,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,62,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00035,decompiled,com/blankj/utilcode/util/RomUtils.java,D:\feedback\qring\decompiled\sources\com\blankj\utilcode\util\RomUtils.java,com.blankj.utilcode.util,RomUtils,12811,381,ef58ff17040adb1979d2aa1fbb55379c0e325e45b3da626fc8ea7b4572bc3d9d,com.blankj,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,63,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00036,decompiled,com/blankj/utilcode/util/SizeUtils.java,D:\feedback\qring\decompiled\sources\com\blankj\utilcode\util\SizeUtils.java,com.blankj.utilcode.util,SizeUtils,2949,91,bf2e5ac9a774c273213bae3eb3da3ff5ded82792b3bf812e1e3930d4261102cd,com.blankj,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,19,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00037,decompiled,com/blankj/utilcode/util/ThreadUtils.java,D:\feedback\qring\decompiled\sources\com\blankj\utilcode\util\ThreadUtils.java,com.blankj.utilcode.util,ThreadUtils,30357,768,e5d282a4aca9e87ba2fa41f2cd1fe9cebefae79774261994fb183ef3a3c5c777,com.blankj,third_party_library,classified_excluded_third_party,sync_scheduler|third_party,false,false,false,false,true,,166,,sync:4|Sync:1,,,,Known third-party/library package; only generic/domain-string hits.,false,,,unreviewed
J00038,decompiled,com/blankj/utilcode/util/ThrowableUtils.java,D:\feedback\qring\decompiled\sources\com\blankj\utilcode\util\ThrowableUtils.java,com.blankj.utilcode.util,ThrowableUtils,3009,88,416dfffa64dce2644bf2983fa608e58ac61ce11c7489b306af0570b1ff91ba90,com.blankj,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,14,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00039,decompiled,com/blankj/utilcode/util/TimeUtils.java,D:\feedback\qring\decompiled\sources\com\blankj\utilcode\util\TimeUtils.java,com.blankj.utilcode.util,TimeUtils,23408,615,f5e6fbdd4b88a04d6f0caad925284aa1a2c58494bded433e4ca79190a3262e53,com.blankj,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,147,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00040,decompiled,com/blankj/utilcode/util/TouchUtils.java,D:\feedback\qring\decompiled\sources\com\blankj\utilcode\util\TouchUtils.java,com.blankj.utilcode.util,TouchUtils,5922,169,5e09966c3963245a49c190df51c1aa9026f6f14ef4251b136b6758e21ff2bbc0,com.blankj,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,29,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00041,decompiled,com/bumptech/glide/annotation/compiler/GlideIndexer_GlideModule_com_bumptech_glide_integration_okhttp3_OkHttpLibraryGlideModule.java,D:\feedback\qring\decompiled\sources\com\bumptech\glide\annotation\compiler\GlideIndexer_GlideModule_com_bumptech_glide_integration_okhttp3_OkHttpLibraryGlideModule.java,com.bumptech.glide.annotation.compiler,GlideIndexer_GlideModule_com_bumptech_glide_integration_okhttp3_OkHttpLibraryGlideModule,273,7,6474e86c2a05ea872e8028da9a8f648eda598383df8f38a78325f5ea80a931c2,com.bumptech,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,0,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00042,decompiled,com/bumptech/glide/annotation/compiler/Index.java,D:\feedback\qring\decompiled\sources\com\bumptech\glide\annotation\compiler\Index.java,com.bumptech.glide.annotation.compiler,Index,400,16,5d94885f08fa22840e47d15563721f2b794ab34f71aaf30867914a87dcedb3b2,com.bumptech,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,0,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00043,decompiled,com/bumptech/glide/annotation/Excludes.java,D:\feedback\qring\decompiled\sources\com\bumptech\glide\annotation\Excludes.java,com.bumptech.glide.annotation,Excludes,353,14,9dc8b05957cf4ba2b20cab42dd3c3e76b97e88dc2e147f76db44faa571dbefdd,com.bumptech,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,0,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00044,decompiled,com/bumptech/glide/annotation/GlideExtension.java,D:\feedback\qring\decompiled\sources\com\bumptech\glide\annotation\GlideExtension.java,com.bumptech.glide.annotation,GlideExtension,333,13,5d14265526e27caf73392e0cb79f7cfb1d9a2d302a6901329780dffb6d30fd07,com.bumptech,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,0,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00045,decompiled,com/bumptech/glide/annotation/GlideModule.java,D:\feedback\qring\decompiled\sources\com\bumptech\glide\annotation\GlideModule.java,com.bumptech.glide.annotation,GlideModule,373,14,b6018f714c0aa463f0a30f6c73a486692a3e94f4ed3885e768e739053f5b41ed,com.bumptech,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,0,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00046,decompiled,com/bumptech/glide/annotation/GlideOption.java,D:\feedback\qring\decompiled\sources\com\bumptech\glide\annotation\GlideOption.java,com.bumptech.glide.annotation,GlideOption,649,24,3a73291ae986ee500b8f5e58fb0d1689ab1a7a44755d7759c741f01049c978b4,com.bumptech,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,0,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00047,decompiled,com/bumptech/glide/annotation/GlideType.java,D:\feedback\qring\decompiled\sources\com\bumptech\glide\annotation\GlideType.java,com.bumptech.glide.annotation,GlideType,352,14,e664e66c7b8d6f27ad14795c4f0bf91f5c36d32dd56c9c4335985159556b3b68,com.bumptech,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,0,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00048,decompiled,com/bumptech/glide/annotation/ksp/Index.java,D:\feedback\qring\decompiled\sources\com\bumptech\glide\annotation\ksp\Index.java,com.bumptech.glide.annotation.ksp,Index,356,14,6353e77ba977593e9d89677ee79ed11e5280005481d98c1e7ffccb181796a894,com.bumptech,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,0,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00049,decompiled,com/bumptech/glide/disklrucache/Util.java,D:\feedback\qring\decompiled\sources\com\bumptech\glide\disklrucache\Util.java,com.bumptech.glide.disklrucache,Util,1952,65,0e9dd4dd9c4bdd9842ac398019a95c5ba88cef311497487a3e3f8a38c2d84e51,com.bumptech,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,9,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00050,decompiled,com/bumptech/glide/gifdecoder/GifFrame.java,D:\feedback\qring\decompiled\sources\com\bumptech\glide\gifdecoder\GifFrame.java,com.bumptech.glide.gifdecoder,GifFrame,511,25,2b33bf8efd139e581750a873fbc8a2a9dfc8b841b4a17370125192f43691bd26,com.bumptech,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,0,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00051,decompiled,com/bumptech/glide/gifdecoder/R.java,D:\feedback\qring\decompiled\sources\com\bumptech\glide\gifdecoder\R.java,com.bumptech.glide.gifdecoder,R,121,8,176080338fe016f58d28cfe4934d92286ea61c4861e99bbf20e4b37a57f493ec,com.bumptech,generated_binding,classified_excluded_generated_binding,generated_binding,false,false,false,true,false,,1,,,,,,Generated binding/resource file.,false,,,unreviewed
J00052,decompiled,com/bumptech/glide/GlideExperiments.java,D:\feedback\qring\decompiled\sources\com\bumptech\glide\GlideExperiments.java,com.bumptech.glide,GlideExperiments,1333,50,e7fcd4fee417ea517a2cb7b12f4326083562ff70fc05fee8e518478b4a600da6,com.bumptech,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,7,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00053,decompiled,com/bumptech/glide/integration/okhttp/R.java,D:\feedback\qring\decompiled\sources\com\bumptech\glide\integration\okhttp\R.java,com.bumptech.glide.integration.okhttp,R,135267,1788,5ce244afcd628883d81241b3799a4caed45a1df6f67df490a4158cee5fa8c94d,com.bumptech,generated_binding,classified_excluded_generated_binding,ble_connection|generated_binding|sync_scheduler|uart_small_data,true,false,false,true,false,,15,0x00000000|0x00000001|0x00000002|0x00000003|0x00000004|0x00000005|0x00000006|0x00000007|0x00000008|0x00000009|0x0000000a|0x0000000b|0x0000000c|0x0000000d|0x0000000e|0x0000000f|0x00000010|0x00000011|0x00000012|0x00000013|0x00000014|0x00000015|0x00000016|0x00000017|0x00000018|0x00000019|0x0000001a|0x0000001b|0x0000001c|0x0000001d|0x0000001e|0x0000001f|0x00000020|0x00000021|0x00000022|0x00000023|0x00000024|0x00000025|0x00000026|0x00000027,notify:1|sync:1,,,,Generated binding/resource file; term hits are UI identifiers unless later contradicted.,false,,,unreviewed
J00054,decompiled,com/bumptech/glide/load/data/DataRewinder.java,D:\feedback\qring\decompiled\sources\com\bumptech\glide\load\data\DataRewinder.java,com.bumptech.glide.load.data,DataRewinder,403,22,e31eba7b2301b29b52df205f0c0a4ebd59d0f23d4d634a982abed25f6d760477,com.bumptech,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,0,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00055,decompiled,com/bumptech/glide/load/data/ExifOrientationStream.java,D:\feedback\qring\decompiled\sources\com\bumptech\glide\load\data\ExifOrientationStream.java,com.bumptech.glide.load.data,ExifOrientationStream,3067,93,524b9f02cd6591bd38c0e69761e5520a2c2656b7516dc39de152efccf88c8b79,com.bumptech,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,10,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00056,decompiled,com/bumptech/glide/load/data/mediastore/FileService.java,D:\feedback\qring\decompiled\sources\com\bumptech\glide\load\data\mediastore\FileService.java,com.bumptech.glide.load.data.mediastore,FileService,345,19,4f024cc0c72ba31614e5ab842b6c5572756a73d78dc890903db29b20a2efd789,com.bumptech,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,3,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00057,decompiled,com/bumptech/glide/load/data/mediastore/MediaStoreUtil.java,D:\feedback\qring\decompiled\sources\com\bumptech\glide\load\data\mediastore\MediaStoreUtil.java,com.bumptech.glide.load.data.mediastore,MediaStoreUtil,1123,37,6215c08111077cde9afa3c8e4b7910a0c6d67c145157e0b49422120660290a76,com.bumptech,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,7,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00058,decompiled,com/bumptech/glide/load/data/mediastore/ThumbnailQuery.java,D:\feedback\qring\decompiled\sources\com\bumptech\glide\load\data\mediastore\ThumbnailQuery.java,com.bumptech.glide.load.data.mediastore,ThumbnailQuery,195,10,a3f4255a3a730de212f2ac7ac192c4e55580316172ff1820d5e33fdbeb512799,com.bumptech,third_party_library,classified_excluded_third_party,storage_db|third_party,false,true,false,false,true,,0,,database:1,,,,Known third-party/library package; only generic/domain-string hits.,false,,,unreviewed
J00059,decompiled,com/bumptech/glide/load/DataSource.java,D:\feedback\qring\decompiled\sources\com\bumptech\glide\load\DataSource.java,com.bumptech.glide.load,DataSource,179,11,09be4083d3af8097b4a2796947c9c59286f6af0178259b4dd333d1477cfb28ae,com.bumptech,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,0,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00060,decompiled,com/bumptech/glide/load/DecodeFormat.java,D:\feedback\qring\decompiled\sources\com\bumptech\glide\load\DecodeFormat.java,com.bumptech.glide.load,class,1506,37,753a0636172d00bf01626474326295999f538652f758a6e72915fc67a248d96f,com.bumptech,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,3,0x001a,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00061,decompiled,com/bumptech/glide/load/EncodeStrategy.java,D:\feedback\qring\decompiled\sources\com\bumptech\glide\load\EncodeStrategy.java,com.bumptech.glide.load,EncodeStrategy,135,9,50d27bd1ddabce2bcbc58298860ed1b4362db20a15cea965553db7630e8cd96b,com.bumptech,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,0,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
J00062,decompiled,com/bumptech/glide/load/engine/bitmap_recycle/ArrayAdapterInterface.java,D:\feedback\qring\decompiled\sources\com\bumptech\glide\load\engine\bitmap_recycle\ArrayAdapterInterface.java,com.bumptech.glide.load.engine.bitmap_recycle,ArrayAdapterInterface,236,13,2f5875ef02e8e0abb2156f40c97045836cbb01d6efc1c5ee277c8a8c74cea667,com.bumptech,third_party_library,classified_excluded_third_party,third_party,false,false,false,false,true,,0,,,,,,Known third-party/library package with no relevant domain hits.,false,,,unreviewed
